Company,TypeName,Inches,Ram,Gpu,OpSys,Weight,Price,HDD,SSD,Touchscreen,IPS,X_res,Y_res,ppi,Cpu brand
Asus,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows,4.3,11.715790550995315,1,128,0,1,1920,1080,127.33567457123111,Intel Core i7
Dell,Ultrabook,12.5,4,Intel HD Graphics 520,Windows,1.5,11.010081106005767,500,0,0,0,1366,768,125.36742798669837,Intel Core i3
Dell,Ultrabook,12.5,4,Intel HD Graphics 520,Windows,1.5,11.037726951247386,0,128,0,0,1366,768,125.36742798669837,Intel Core i3
Acer,Notebook,15.6,4,Intel HD Graphics,Others/No OS/Linux,2.2,9.317895278196945,0,16,0,0,1366,768,100.45466986113651,Other Intel Processor
HP,Workstation,17.3,8,AMD FirePro W6150M,Windows,3.0,11.947682155153789,1,0,0,1,1920,1080,127.33567457123111,Intel Core i7
Lenovo,Gaming,15.6,16,Nvidia GeForce GTX 1050 Ti,Windows,2.4,11.064804181259648,0,512,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Ultrabook,12.5,8,Intel HD Graphics 520,Windows,1.5,11.229102177820835,0,256,0,0,1366,768,125.36742798669837,Intel Core i5
MSI,Gaming,17.3,8,Nvidia GeForce GTX 960M,Windows,2.9,11.296213725139731,1,128,0,0,1920,1080,127.33567457123111,Intel Core i7
Lenovo,2 in 1 Convertible,15.6,4,Intel HD Graphics 520,Windows,2.1,10.740600003012675,0,256,1,1,1920,1080,141.21199808219862,Intel Core i5
HP,Notebook,15.6,4,AMD Radeon R4,Windows,2.1,9.962013031516571,1,0,0,0,1920,1080,141.21199808219862,AMD Processor
Asus,Gaming,15.6,16,Nvidia GeForce GTX 960M,Windows,2.59,11.175239371923306,1,128,0,1,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,13.3,8,Intel HD Graphics 515,Windows,1.16,11.413356147904066,0,256,1,0,3200,1800,276.053530085501,Other Intel Processor
Dell,Notebook,15.6,4,AMD Radeon R5 M315,Windows,2.24,10.620847035233894,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.1,10.03701794516015,0,128,0,0,1366,768,100.45466986113651,Intel Core i3
HP,Ultrabook,13.3,8,Intel HD Graphics 520,Windows,1.16,11.56084210487126,0,512,0,0,1920,1080,165.6321180513006,Intel Core i7
Lenovo,2 in 1 Convertible,10.1,4,Intel HD Graphics 400,Others/No OS/Linux,0.69,10.283659467741664,0,64,1,1,1920,1200,224.17380907857276,Other Intel Processor
Dell,Ultrabook,13.3,8,Intel Iris Plus Graphics 640,Windows,1.23,11.204674904025435,0,256,0,0,1920,1080,165.6321180513006,Intel Core i7
Lenovo,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows,4.6,11.894913580522504,0,256,0,1,1920,1080,127.33567457123111,Intel Core i7
Razer,Ultrabook,12.5,8,Intel HD Graphics 520,Windows,1.25,10.911903762066183,0,256,1,0,3840,2160,352.4651472131677,Intel Core i7
Toshiba,Ultrabook,13.3,16,Intel HD Graphics 620,Windows,1.05,11.683522558067624,0,512,0,0,1920,1080,165.6321180513006,Intel Core i7
Asus,Gaming,17.3,8,Nvidia GeForce GTX 960M,Windows,3.52,11.155242401621269,1,128,0,0,1920,1080,127.33567457123111,Intel Core i7
Vero,Notebook,13.3,4,Intel HD Graphics 400,Windows,1.35,9.253675685462651,0,32,0,0,1920,1080,165.6321180513006,Other Intel Processor
HP,Notebook,13.3,8,Intel HD Graphics 520,Windows,1.16,11.408044834149253,0,256,0,0,1920,1080,165.6321180513006,Intel Core i5
HP,Notebook,14.0,8,Intel HD Graphics 520,Windows,1.43,11.29741074002049,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
Dell,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,2.09,10.236346354272076,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Asus,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.0,10.050907057320817,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Lenovo,2 in 1 Convertible,14.0,8,Intel HD Graphics 520,Windows,1.8,11.395540949893968,0,256,1,1,1920,1080,157.3505121487356,Intel Core i7
Lenovo,2 in 1 Convertible,10.1,4,Intel HD Graphics 400,Windows,0.69,10.147261623643049,0,64,1,1,1920,1200,224.17380907857276,Other Intel Processor
HP,Ultrabook,12.5,8,Intel HD Graphics 520,Windows,1.26,11.52253514374866,0,256,0,0,1366,768,125.36742798669837,Intel Core i5
Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1060,Others/No OS/Linux,2.4,10.872255357854845,1,128,0,1,1920,1080,141.21199808219862,Intel Core i5
HP,Gaming,17.3,8,Nvidia GeForce GTX 1060,Windows,3.35,11.004648590381796,1,128,0,1,1920,1080,127.33567457123111,Intel Core i5
HP,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.04,10.419692282932575,2,0,0,0,1366,768,100.45466986113651,Intel Core i7
Lenovo,2 in 1 Convertible,14.0,8,Nvidia Quadro M500M,Windows,1.8,11.601341447040118,0,512,1,1,1920,1080,157.3505121487356,Intel Core i7
Asus,Notebook,14.0,4,Intel HD Graphics 500,Windows,1.5,9.60318213992277,0,32,0,0,1366,768,111.93520355955211,Other Intel Processor
HP,Ultrabook,15.6,8,Intel HD Graphics 620,Windows,1.84,10.598297350181973,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Acer,Notebook,15.6,4,Nvidia GeForce 940MX,Windows,2.23,10.398807989765654,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Notebook,15.6,16,AMD Radeon R7 M360,Windows,2.5,10.977716980635755,0,0,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Workstation,17.3,8,Nvidia Quadro M3000M,Windows,3.0,12.256879973855343,0,256,0,1,1920,1080,127.33567457123111,Intel Core i7
Dell,Notebook,15.6,8,AMD Radeon R7 M445,Windows,2.5,10.639970046582542,1,0,0,0,1366,768,100.45466986113651,Intel Core i5
MSI,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows,3.78,11.758368289071829,1,256,0,0,1920,1080,127.33567457123111,Intel Core i7
HP,Ultrabook,15.6,8,Intel HD Graphics 520,Windows,1.88,11.658835785532077,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Lenovo,2 in 1 Convertible,14.0,16,Intel HD Graphics 520,Windows,2.8,11.775314344519382,0,512,1,1,2560,1440,209.8006828649808,Intel Core i7
MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.4,11.016797696588752,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,2 in 1 Convertible,13.3,8,Intel HD Graphics 520,Windows,1.48,11.371282634834179,0,256,1,0,1920,1080,165.6321180513006,Intel Core i5
HP,Workstation,15.6,8,Nvidia Quadro M1000M,Windows,2.59,11.684869359618002,0,256,0,1,1920,1080,141.21199808219862,Intel Core i7
HP,2 in 1 Convertible,13.3,8,Intel HD Graphics 520,Windows,1.48,11.470547260182666,0,256,1,0,2560,1440,220.84282406840083,Intel Core i7
HP,Workstation,15.6,8,Nvidia Quadro M1000M,Windows,2.0,11.52464373704442,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Ultrabook,12.5,8,Intel HD Graphics 520,Windows,1.26,11.71489846116146,0,256,0,0,1920,1080,176.23257360658386,Intel Core i7
Dell,Notebook,15.6,8,Nvidia GeForce 940MX,Windows,2.18,10.893167621264645,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,8,Intel HD Graphics 520,Windows,1.88,11.340108040487776,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,2 in 1 Convertible,14.0,8,Intel HD Graphics 520,Windows,1.27,11.733039792816312,0,256,1,1,2560,1440,209.8006828649808,Intel Core i7
Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,1.9,9.801561133612584,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
HP,Notebook,15.6,4,AMD Radeon R2 Graphics,Windows,1.86,9.669293165034833,500,0,0,0,1366,768,100.45466986113651,AMD Processor
Lenovo,Notebook,15.6,8,AMD Radeon R5 M330,Others/No OS/Linux,2.32,10.370822624347584,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050Ti,Windows,2.62,11.064804181259648,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,15.6,8,Nvidia GeForce 960M,Windows,2.04,11.694548697992886,0,256,1,1,3840,2160,282.42399616439724,Intel Core i5
HP,Notebook,15.6,4,AMD Radeon 520,Windows,1.91,10.147031952176631,0,256,0,0,1920,1080,141.21199808219862,AMD Processor
MSI,Gaming,17.3,16,Nvidia GeForce GTX 1050 Ti,Windows,2.7,11.283969856325212,1,256,0,0,1920,1080,127.33567457123111,Intel Core i7
Lenovo,Ultrabook,14.0,12,Intel HD Graphics 520,Windows,1.4,11.715790550995315,0,512,0,0,1920,1080,157.3505121487356,Intel Core i7
Lenovo,Notebook,15.6,8,AMD Radeon R5 M330,Windows,2.5,10.645680750246626,0,0,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,2 in 1 Convertible,13.3,8,Intel HD Graphics 520,Windows,1.48,11.596756189041978,0,512,1,0,2560,1440,220.84282406840083,Intel Core i7
Lenovo,Ultrabook,14.0,8,Intel HD Graphics 520,Windows,1.7,11.288114524334732,0,256,0,0,1920,1080,157.3505121487356,Intel Core i7
MSI,Gaming,14.0,16,Nvidia GeForce GTX 970M,Windows,1.7,11.453730720391919,1,256,0,0,1920,1080,157.3505121487356,Intel Core i7
HP,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.62,10.776844060703754,1,0,0,1,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,15.6,8,Intel HD Graphics 520,Windows,2.2,10.104611236292678,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
HP,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,2.1,10.143056552540132,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050 Ti,Windows,2.62,11.2874471903093,1,128,0,0,3840,2160,282.42399616439724,Intel Core i7
Lenovo,Notebook,15.6,8,Intel HD Graphics 620,Windows,1.95,11.212620052356872,0,256,0,1,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Notebook,15.6,4,Nvidia GeForce 920MX ,Windows,2.2,10.12402932214978,1,0,0,0,1920,1080,141.21199808219862,Intel Core i3
HP,Notebook,14.0,2,Intel HD Graphics 400,Windows,1.44,9.493013922696841,0,32,0,0,1366,768,111.93520355955211,Other Intel Processor
MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.2,10.70777173269934,1,0,0,1,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,8,Intel HD Graphics 520,Windows,1.96,10.49618215379083,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,16,Intel UHD Graphics 620,Windows,2.1,11.030873869571886,0,512,0,0,1920,1080,141.21199808219862,Intel Core i7
Asus,Notebook,15.6,4,Intel HD Graphics,Windows,2.2,9.88635767027266,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,2.1,9.962013031516571,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,Notebook,15.6,8,Nvidia GeForce 940MX,Others/No OS/Linux,2.2,10.53941655276426,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
Asus,Notebook,14.0,4,Intel HD Graphics 620,Windows,2.0,10.620651995737777,0,256,0,0,1920,1080,157.3505121487356,Intel Core i3
Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.32,10.690944412566814,0,0,0,0,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Gaming,15.6,16,Nvidia GeForce GTX 960,Windows,3.31,11.149519345988928,0,512,0,1,1920,1080,141.21199808219862,Intel Core i7
MSI,Gaming,15.6,16,Nvidia GeForce GTX 970M,Windows,1.91,11.650350362059477,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.07,10.452533389121816,500,0,0,0,1366,768,100.45466986113651,Intel Core i3
Lenovo,2 in 1 Convertible,14.0,8,Intel HD Graphics 520,Windows,1.36,11.37618160360327,0,256,1,1,2560,1440,209.8006828649808,Intel Core i5
Lenovo,Ultrabook,15.6,6,Nvidia GeForce 920M,Windows,1.54,10.698190821087582,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,15.6,8,Nvidia GeForce GT 940MX,Others/No OS/Linux,1.98,10.772395917628927,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Acer,Notebook,15.6,4,Intel HD Graphics 500,Windows,2.1,9.783703516212578,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
HP,Notebook,15.6,6,Nvidia GeForce GTX 960M,Windows,2.18,10.658921971998408,1,0,0,1,1920,1080,141.21199808219862,Intel Core i7
Asus,Gaming,15.6,8,Nvidia GeForce GTX 960M,Windows,2.591,10.787906120409612,1,256,0,1,1920,1080,141.21199808219862,Intel Core i7
Dell,2 in 1 Convertible,15.6,16,Intel HD Graphics 620,Windows,2.09,11.047982926769505,0,512,1,0,1920,1080,141.21199808219862,Intel Core i7
Acer,Notebook,15.6,4,Nvidia GeForce 940MX,Windows,2.23,10.513700849999804,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,Ultrabook,13.3,8,Intel HD Graphics 520,Others/No OS/Linux,1.23,10.977716980635755,0,256,1,0,3200,1800,276.053530085501,Intel Core i5
Acer,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows,4.2,11.838443060873624,1,256,0,1,1920,1080,127.33567457123111,Intel Core i7
Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.4,10.683645110085203,1,0,0,1,1920,1080,141.21199808219862,Intel Core i5
Samsung,2 in 1 Convertible,12.3,4,ARM Mali T860 MP4,Others/No OS/Linux,1.15,10.46628456073464,0,32,1,1,2400,1600,234.50740003017813,AMD Processor
HP,Notebook,15.6,4,Intel HD Graphics 620,Windows,1.86,10.159709917169616,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Apple,Ultrabook,12.0,8,Intel HD Graphics 5300,macOS,0.92,11.034319178750797,0,256,0,1,2304,1440,226.41554716935852,Other Intel Processor
Dell,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows,1.6,11.064804181259648,0,256,1,1,1920,1080,165.6321180513006,Intel Core i5
HP,Notebook,15.6,12,Nvidia GeForce GTX 1050,Windows,2.21,11.166237060564342,1,128,0,1,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,15.6,4,AMD Radeon R5 M430,Others/No OS/Linux,1.9,9.883643964401065,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Asus,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows,4.3,11.648784147353842,1,512,0,1,1920,1080,127.33567457123111,Intel Core i7
Acer,Notebook,15.6,4,Intel HD Graphics 500,Others/No OS/Linux,2.1,9.58136309252813,1,0,0,0,1366,768,100.45466986113651,Other Intel Processor
MSI,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows,2.43,11.600619368985287,1,256,0,0,1920,1080,127.33567457123111,Intel Core i7
Dell,Notebook,15.6,4,AMD Radeon R7 M440,Windows,2.3,10.188167121983652,0,128,0,0,1366,768,100.45466986113651,Intel Core i3
Lenovo,Notebook,15.6,8,Nvidia GeForce 920MX,Others/No OS/Linux,2.2,10.419692282932575,500,0,0,0,1366,768,100.45466986113651,Intel Core i7
Dell,2 in 1 Convertible,15.6,16,Intel UHD Graphics 620,Windows,2.0,11.134075023561454,0,512,1,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Ultrabook,13.3,16,Intel HD Graphics 620,Windows,1.2,11.869133099737036,0,512,1,0,3200,1800,276.053530085501,Intel Core i7
Asus,Gaming,15.6,8,Nvidia GeForce GTX 1060,Windows,2.2,11.039464987704202,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,15.6,8,AMD Radeon R7 M445,Windows,2.36,10.765658261746038,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Notebook,15.6,8,Intel HD Graphics 620,Windows,1.91,10.336863503805128,0,256,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,Notebook,15.6,4,AMD Radeon R2 Graphics,Windows,2.2,9.67600459962282,500,0,0,0,1366,768,100.45466986113651,AMD Processor
Acer,Notebook,17.3,8,Nvidia GeForce 940MX,Windows,3.3,10.419692282932575,1,0,0,0,1600,900,106.11306214269258,Intel Core i3
Asus,Gaming,15.6,16,Nvidia GeForce GTX 1070,Windows,2.2,11.778996083184301,1,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Apple,Ultrabook,12.0,8,Intel HD Graphics 515,macOS,0.92,11.129394827810977,0,512,0,1,2304,1440,226.41554716935852,Other Intel Processor
Asus,Notebook,15.6,16,Nvidia GeForce GTX 1060,Windows,2.2,11.442360501250736,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
MSI,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows,2.43,11.550627594890205,1,256,0,1,1920,1080,127.33567457123111,Intel Core i7
Dell,2 in 1 Convertible,15.6,8,Intel HD Graphics 620,Windows,2.191,10.882315804880687,0,256,1,1,1920,1080,141.21199808219862,Intel Core i5
Asus,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows,2.9,11.550632725739694,1,256,0,0,1920,1080,127.33567457123111,Intel Core i7
Acer,Netbook,11.6,2,Intel HD Graphics,Others/No OS/Linux,1.3,9.134616325446663,0,32,0,0,1366,768,135.0942111925629,Other Intel Processor
Acer,Notebook,17.3,4,Nvidia GeForce 940MX,Windows,3.3,10.369151780182765,1,0,0,0,1600,900,106.11306214269258,Intel Core i3
Lenovo,Notebook,17.3,8,Intel HD Graphics 620,Others/No OS/Linux,2.8,10.265276597141131,1,0,0,0,1600,900,106.11306214269258,Intel Core i5
Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 960<U+039C>,Windows,2.6,11.123906770132201,1,128,0,1,1920,1080,141.21199808219862,Intel Core i7
Acer,2 in 1 Convertible,14.0,8,Intel HD Graphics 615,Windows,1.2,11.02220830408089,0,256,1,1,1920,1080,157.3505121487356,Intel Core i7
Lenovo,Notebook,15.6,8,Intel HD Graphics 520,Windows,2.3,11.307930232161196,0,256,0,1,1920,1080,141.21199808219862,Intel Core i7
MSI,Gaming,15.6,8,Nvidia GeForce GTX 1060,Windows,2.2,11.272726554360904,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,6,AMD Radeon 530,Windows,2.1,10.246549458090433,1,0,0,0,1920,1080,141.21199808219862,AMD Processor
Dell,Ultrabook,12.5,8,Intel HD Graphics 520,Windows,1.26,11.421778496562451,0,256,1,0,1920,1080,176.23257360658386,Intel Core i5
Dell,2 in 1 Convertible,15.0,4,Intel HD Graphics 620,Windows,2.08,10.208009042782656,500,0,1,0,1920,1080,146.86047800548656,Intel Core i3
Asus,Notebook,15.6,4,Intel HD Graphics 405,Windows,2.65,9.708902303129879,1,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Dell,Ultrabook,13.3,8,Intel HD Graphics 620,Windows,1.29,11.273329308763513,0,256,1,0,3200,1800,276.053530085501,Intel Core i7
Dell,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,2.18,10.23296037890921,1,0,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,Gaming,15.6,16,Nvidia GeForce GTX 960M,Windows,2.6,10.911903762066183,1,128,1,1,1920,1080,141.21199808219862,Intel Core i7
MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.2,11.02220830408089,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Netbook,12.5,16,Intel HD Graphics 520,Windows,1.3,11.38409159312676,0,512,1,1,1920,1080,176.23257360658386,Intel Core i7
Razer,Gaming,14.0,16,Nvidia GeForce GTX 1060,Windows,1.95,12.135793518599822,0,1,0,0,1920,1080,157.3505121487356,Intel Core i7
Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.3,10.126185116412724,1,0,1,0,1366,768,100.45466986113651,Intel Core i3
MSI,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows,2.7,11.352069152558354,1,256,0,0,1920,1080,127.33567457123111,Intel Core i7
Apple,Ultrabook,11.6,4,Intel HD Graphics 6000,macOS,1.08,10.841452101115571,0,256,0,0,1366,768,135.0942111925629,Intel Core i5
HP,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.1,10.14517175872359,1,0,0,0,1920,1080,141.21199808219862,Intel Core i3
HP,Ultrabook,14.0,8,Intel HD Graphics 520,Windows,1.54,11.670950599679987,0,256,0,0,2560,1440,209.8006828649808,Intel Core i7
Dell,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.24,10.578148918421471,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
MSI,Gaming,15.6,8,Nvidia GeForce GTX 960M,Windows,2.3,11.039464987704202,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,13.3,16,Intel HD Graphics 620,Windows,1.4,11.288114524334732,0,512,0,1,1920,1080,165.6321180513006,Intel Core i7
Lenovo,Notebook,15.6,6,AMD Radeon 530,Windows,2.2,10.368432457987426,0,256,0,0,1920,1080,141.21199808219862,AMD Processor
Asus,Ultrabook,13.3,8,Intel HD Graphics 520,Windows,1.45,11.130176383145796,0,256,0,0,1920,1080,165.6321180513006,Intel Core i7
Acer,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,2.4,9.866652599193328,500,0,0,0,1366,768,100.45466986113651,Intel Core i3
Dell,2 in 1 Convertible,17.3,16,Nvidia GeForce 940MX,Windows,2.77,11.470547260182666,0,512,1,0,1920,1080,127.33567457123111,Intel Core i7
HP,Notebook,14.0,4,Intel HD Graphics 520,Windows,1.54,10.978617394068182,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
Asus,Gaming,15.6,16,Nvidia GeForce GTX 1050 Ti,Windows,2.5,11.353319934460007,1,256,0,1,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,14.0,4,Intel HD Graphics 620,Windows,1.6,10.749784912589748,500,0,0,0,1366,768,111.93520355955211,Intel Core i5
Asus,Gaming,15.6,16,Nvidia GeForce GTX 1070,Windows,2.34,11.727036344253591,1,256,0,1,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,15.6,8,Intel HD Graphics 620,Others/No OS/Linux,2.3,10.326446742946873,0,256,0,1,1920,1080,141.21199808219862,Intel Core i5
Dell,2 in 1 Convertible,13.3,8,Intel HD Graphics 615,Windows,1.24,11.478299236986985,0,256,1,0,3200,1800,276.053530085501,Intel Core i5
Dell,Notebook,15.6,4,Intel HD Graphics,Others/No OS/Linux,2.2,9.756304542024463,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
HP,Notebook,15.6,4,AMD Radeon R4 Graphics,Windows,1.86,9.964522443121997,500,0,0,0,1366,768,100.45466986113651,AMD Processor
Lenovo,Notebook,15.6,6,Nvidia GeForce 920MX,Windows,2.4,10.319441460358465,0,128,0,0,1920,1080,141.21199808219862,Intel Core i3
Lenovo,Notebook,14.0,8,Intel HD Graphics 520,Windows,1.9,10.952842367862882,0,256,0,1,1920,1080,157.3505121487356,Intel Core i5
Dell,Notebook,15.6,4,Intel HD Graphics,Windows,2.2,10.0713630658882,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Asus,Notebook,15.6,4,Intel HD Graphics 500,Windows,2.0,9.801561133612584,1,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Asus,Gaming,17.3,16,Nvidia GeForce GTX 970M,Windows,4.0,11.525170191386666,1,128,0,1,1920,1080,127.33567457123111,Intel Core i7
Dell,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.29,10.169966417336806,500,0,0,0,1366,768,100.45466986113651,Intel Core i3
Lenovo,Notebook,15.6,8,AMD Radeon R5 M330,Windows,2.32,10.772384744506988,0,0,0,0,1920,1080,141.21199808219862,Intel Core i7
MSI,Gaming,15.6,8,Nvidia GeForce GTX 960M,Windows,2.4,11.089517135798168,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
Lenovo,2 in 1 Convertible,14.0,4,Intel HD Graphics 520,Windows,1.8,10.70060667312884,0,128,1,0,1920,1080,157.3505121487356,Intel Core i5
Asus,Ultrabook,13.3,8,Intel HD Graphics 515,Windows,1.2,10.567234758240792,0,512,0,1,1920,1080,165.6321180513006,Other Intel Processor
Dell,Notebook,15.6,6,Intel HD Graphics 620,Windows,2.3,10.104611236292678,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Acer,Notebook,15.6,4,Intel HD Graphics 400,Others/No OS/Linux,2.4,9.641987714344566,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Dell,Notebook,15.6,2,Intel HD Graphics,Windows,2.2,9.913097231314559,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Lenovo,Notebook,15.6,8,Nvidia GeForce GTX 960M,Windows,2.6,10.776844060703754,1,0,0,1,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,6,AMD Radeon R7 M440,Windows,2.04,10.285461122475176,0,0,0,0,1920,1080,141.21199808219862,AMD Processor
Dell,Notebook,15.6,8,AMD Radeon R5 M430,Others/No OS/Linux,2.3,10.667632361713904,1,0,0,0,1366,768,100.45466986113651,Intel Core i7
HP,Netbook,11.6,2,Intel HD Graphics 400,Windows,1.17,9.317895278196945,0,32,0,0,1366,768,135.0942111925629,Other Intel Processor
Asus,Notebook,15.6,4,Nvidia GeForce 920M,Windows,2.2,10.5552565839505,500,0,0,0,1366,768,100.45466986113651,Intel Core i7
Lenovo,2 in 1 Convertible,14.0,4,Intel HD Graphics 520,Windows,1.8,10.433899309576924,0,128,1,1,1920,1080,157.3505121487356,Intel Core i7
Lenovo,2 in 1 Convertible,13.3,16,Intel HD Graphics 520,Windows,1.3,11.288114524334732,0,512,1,1,3200,1800,276.053530085501,Intel Core i7
Lenovo,Notebook,14.0,2,Intel HD Graphics,Windows,1.5,9.409283029786373,0,64,0,0,1366,768,111.93520355955211,Other Intel Processor
HP,Notebook,15.6,6,AMD Radeon R5 M330,Windows,2.19,10.614128815398654,1,0,0,0,1366,768,100.45466986113651,Intel Core i7
Asus,Notebook,15.6,4,Intel HD Graphics,Windows,2.2,9.88635767027266,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Asus,Ultrabook,13.3,8,Intel HD Graphics 515,Windows,1.2,10.567234758240792,0,512,0,1,1920,1080,165.6321180513006,Other Intel Processor
Dell,Notebook,15.6,6,Intel HD Graphics 620,Windows,2.3,10.104611236292678,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Acer,Notebook,15.6,4,Intel HD Graphics 400,Others/No OS/Linux,2.4,9.641987714344566,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Dell,Notebook,15.6,2,Intel HD Graphics,Windows,2.2,9.913097231314559,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Lenovo,Notebook,15.6,8,Nvidia GeForce GTX 960M,Windows,2.6,10.776844060703754,1,0,0,1,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,6,AMD Radeon R7 M440,Windows,2.04,10.285461122475176,0,0,0,0,1920,1080,141.21199808219862,AMD Processor
